lat,lon,region,species,elevation,start,end,source,name
65.06,154.56,asia,LADA,150,1554,1991,ITRDB,russ089w
64.32,143.07,asia,LADA,600,1708,1991,ITRDB,russ090w
65.09,149.26,asia,LADA,300,1555,1991,ITRDB,russ091w
67.28,76.46,asia,LASI,20,1585,1990,ITRDB,russ092w
68.46,32.48,asia,PISY,140,1715,1992,ITRDB,russ093w
69.32,97.32,asia,LAGM,550,1540,1990,ITRDB,russ094w
62.36,58.48,asia,PCOB,340,1616,1991,ITRDB,russ095w
68.46,32.48,asia,PCAB,140,1678,1992,ITRDB,russ096w
65.21,69.31,asia,PCOB,25,1601,1991,ITRDB,russ097w
64.55,42.3,asia,LASI,230,1578,1990,ITRDB,russ098w
60.34,59.33,asia,PISY,720,1612,1992,ITRDB,russ099w
65.18,69.41,asia,PISY,35,1674,1991,ITRDB,russ100w
66.13,71.4,asia,LASI,80,1740,1990,ITRDB,russ101w
67.15,153.42,asia,LADA,50,1556,1991,ITRDB,russ102w
64.56,132.56,asia,LADA,750,1564,1991,ITRDB,russ103w
60.23,57.07,asia,PCOB,140,1680,1991,ITRDB,russ104w
63.37,141.21,asia,LADA,750,1583,1991,ITRDB,russ105w
70.15,138.1,asia,LADA,80,1550,1991,ITRDB,russ106w
68.48,163.03,asia,LADA,300,1538,1991,ITRDB,russ107w
63.39,133.47,asia,LADA,200,1683,1992,ITRDB,russ108w
63.39,133.47,asia,PCOB,200,1714,1991,ITRDB,russ109w
67.5,130.5,asia,LADA,750,1669,1991,ITRDB,russ110w
63.35,148.17,asia,LADA,1000,1688,1991,ITRDB,russ111w
62.13,129.21,asia,LASI,270,1730,1991,ITRDB,russ112w
67.37,137.28,asia,LADA,350,1565,1991,ITRDB,russ113w
70.57,132.59,asia,LADA,20,1496,1991,ITRDB,russ114w
60.16,29.35,asia,LASI,20,1757,1990,ITRDB,russ115w
60.23,57.07,asia,PISY,140,1717,1991,ITRDB,russ116w
60.23,57.07,asia,LASI,140,1730,1991,ITRDB,russ117w
54.53,58.53,asia,PISY,990,1671,1993,ITRDB,russ118w
65.36,50.38,asia,LASI,70,1603,1990,ITRDB,russ119w
61.16,59.2,asia,PCOB,670,1703,1993,ITRDB,russ120w
64.32,31.02,asia,PISY,225,1578,1992,ITRDB,russ121w
66.05,77.41,asia,LASI,50,1780,1990,ITRDB,russ122w
65.27,60.35,asia,LASI,400,1588,1990,ITRDB,russ123w
71.2,93.5,asia,LAGM,60,1569,1990,ITRDB,russ124w
66.59,30.15,asia,PISY,200,1699,1992,ITRDB,russ125w
67.28,167.4,asia,LADA,450,1432,1991,ITRDB,russ126w
50.09,85.22,asia,LASI,1750,1581,1994,ITRDB,russ127w
71.13,127.26,asia,LADA,40,1391,1990,ITRDB,russ128w
51,85.38,asia,LASI,1450,1611,1994,ITRDB,russ129w
50.52,85.14,asia,LASI,1450,1636,1994,ITRDB,russ130w
54.14,89.35,asia,PISY,650,1613,1994,ITRDB,russ131w
69.17,154.46,asia,LADA,50,1449,1991,ITRDB,russ132w
50.3,87.41,asia,LASI,1950,1697,1994,ITRDB,russ133w
61.17,151.57,asia,LADA,900,1338,1994,ITRDB,russ134w
50.25,87.35,asia,LASI,2000,1601,1994,ITRDB,russ135w
50.52,85.14,asia,LASI,1400,1761,1994,ITRDB,russ136w
50.29,87.39,asia,LASI,2150,1581,1994,ITRDB,russ137w
61.1,153.58,asia,LADA,-999,1547,1994,ITRDB,russ138w
50.09,85.22,asia,PCOB,1700,1775,1994,ITRDB,russ139w
50.39,84.59,asia,LASI,1500,1741,1994,ITRDB,russ140w
63.4,159.57,asia,LAGM,800,1586,1994,ITRDB,russ141w
70.17,148.03,asia,LADA,50,1434,1990,ITRDB,russ142w
63.4,159.57,asia,LAGM,700,1560,1994,ITRDB,russ143w
61.1,153.58,asia,LADA,-999,1653,1994,ITRDB,russ144w
65.48,137.15,asia,LADA,800,1580,1991,ITRDB,russ145w
65.48,137.15,asia,LADA,800,1481,1991,ITRDB,russ146w
62.08,155.02,asia,LADA,700,1576,1994,ITRDB,russ147w
62.08,154.35,asia,LADA,600,1497,1994,ITRDB,russ148w
60.21,154.07,asia,LADA,200,1690,1993,ITRDB,russ149w
41.4,76.26,asia,PCSH,2800,1753,1995,ITRDB,russ150w
41.4,76.26,asia,PCSH,2800,1850,1995,ITRDB,russ151w
41.36,75.09,asia,PCSH,2800,1626,1995,ITRDB,russ152w
59.47,154,asia,PCOB,80,1788,1994,ITRDB,russ153w
59.47,154,asia,LADA,80,1705,1994,ITRDB,russ154w
62.56,76.23,asia,PISY,180,1726,1994,ITRDB,russ155w
42.11,78.11,asia,PCSH,2850,1650,1995,ITRDB,russ156w
56.2,114.4,asia,PISY,510,1707,1996,ITRDB,russ157w
56.2,114.4,asia,PISY,510,1934,1996,ITRDB,russ158w
63.04,76.19,asia,LASI,170,1804,1994,ITRDB,russ159w
70.16,103.31,asia,PCOB,130,1881,1990,ITRDB,russ160w
69.47,119.07,asia,PCOB,130,1800,1990,ITRDB,russ161w
69.32,97.32,asia,LAGM,550,1872,1990,ITRDB,russ162w
71.42,118.35,asia,LAGM,140,1937,1990,ITRDB,russ163w
42.11,78.11,asia,PCSH,2820,1689,1995,ITRDB,russ164w
70.36,104.15,asia,LAGM,130,1855,1990,ITRDB,russ165w
71.54,111.02,asia,LAGM,150,1914,1990,ITRDB,russ166w
53.11,106.53,asia,PISY,500,1687,1996,ITRDB,russ167w
53.11,106.53,asia,PISY,500,1903,1996,ITRDB,russ168w
56.3,117.15,asia,PCOB,1000,1715,1996,ITRDB,russ169w
55.15,109.3,asia,PISY,540,1692,1996,ITRDB,russ170w
55.15,109.3,asia,PISY,540,1874,1996,ITRDB,russ171w
56.5,118.5,asia,PISY,700,1720,1996,ITRDB,russ172w
56.5,118.5,asia,PISY,700,1917,1996,ITRDB,russ173w
61.51,93.24,asia,PCOB,120,1785,1994,ITRDB,russ174w
61.56,95.09,asia,PCOB,160,1702,1994,ITRDB,russ175w
63.08,75.2,asia,PCOB,150,1850,1994,ITRDB,russ177w
64.5,169,asia,LAGM,-999,1729,1998,ITRDB,russ178w
64.5,169,asia,LAGM,-999,1976,1998,ITRDB,russ179w
65.19,64.39,asia,LASI,30,1828,1994,ITRDB,russ180w
64.57,30.12,asia,PISY,999,1681,2001,ITRDB,russ181
68.39,31.4,asia,PISY,999,1681,2001,ITRDB,russ182
64.46,32.2,asia,PISY,999,1590,2002,ITRDB,russ183
70.32,148.09,asia,LAGM,80,1554,1994,ITRDB,russ184
70.3,148.08,asia,LAGM,80,1522,1994,ITRDB,russ185
70.28,144.16,asia,LAGM,80,1200,1909,ITRDB,russ186
70.26,143.56,asia,LAGM,80,1493,1994,ITRDB,russ187
70.03,146.27,asia,LAGM,80,1572,1994,ITRDB,russ188
69.27,150.15,asia,LAGM,80,1500,1994,ITRDB,russ189
69.07,150.16,asia,LAGM,80,1259,1930,ITRDB,russ190
69.3,147,asia,LAGM,80,1259,1994,ITRDB,russ191
68.25,35.17,asia,PISY,220,1577,1997,ITRDB,russ192
70.4,125.52,asia,LADE,180,1405,1994,ITRDB,russ193
68.45,161.25,asia,LAGM,40,1718,2007,ITRDB,russ194
68.4,159.05,asia,LAGM,10,1840,2007,ITRDB,russ195
68.45,161.23,asia,LAGM,86,1805,2007,ITRDB,russ196
68.32,160.12,asia,LAGM,10,1828,2007,ITRDB,russ197
68.44,161.33,asia,LAGM,186,1835,2007,ITRDB,russ198
69.12,161.26,asia,LAGM,10,1835,2007,ITRDB,russ199
61.2,129.05,asia,PISY,,1810,2007,ITRDB,russ200
62.02,128.36,asia,LAGM,224,1797,2007,ITRDB,russ201
66.45,123.21,asia,LAGM,56,1670,2007,ITRDB,russ202
66.45,123.25,asia,LAGM,30,1763,2007,ITRDB,russ203
66.17,123.55,asia,LAGM,22,1519,2007,ITRDB,russ204
66.17,123.55,asia,PCOB,22,1551,2007,ITRDB,russ205
66.13,123,asia,LAGM,33,1719,2007,ITRDB,russ206
66.46,123.21,asia,PCOB,53,1695,2007,ITRDB,russ207
68.39,58.22,asia,SALA,30,1921,2005,ITRDB,russ208
55,160.3,asia,LAGM,,1776,2001,ITRDB,russ209
56,158.48,asia,LAGM,,1664,1991,ITRDB,russ210
55.54,158.48,asia,LAGM,,1632,1997,ITRDB,russ211
55.08,159.07,asia,LAGM,,1570,2003,ITRDB,russ212
55.49,160.1,asia,LAGM,,1707,1994,ITRDB,russ213
55.08,159.07,asia,LAGM,,1700,2003,ITRDB,russ214
54.12,90.5,asia,LAGM,,1767,1996,ITRDB,russ215
72.27,101.54,asia,LAGM,,1593,1995,ITRDB,russ216
70.22,103.16,asia,LAGM,,1420,1997,ITRDB,russ217
70.39,109.28,asia,LAGM,,1398,1997,ITRDB,russ218
43.15,145.59,asia,QUMO,,1585,2000,ITRDB,russ219
66.54,65.36,asia,LASI,,778,1990,ITRDB,russ220
72,102,asia,LAGM,,513,1997,ITRDB,russ221
50.25,84.37,asia,PISI,1898,1602,2011,ITRDB,russ222
67.3,70,asia,LASI,30,-764,2005,ITRDB,russ223
66.49,65.35,asia,LASI,190,1641,2001,ITRDB,russ224
66.49,65.35,asia,LASI,190,1845,2006,ITRDB,russ225
50.05,87.56,asia,LASI,,1495,1998,ITRDB,russ226
49.37,88.06,asia,LASI,,1561,2000,ITRDB,russ227
50.52,85.14,asia,LASI,,1568,1995,ITRDB,russ228
50.18,87.5,asia,LASI,,1538,2000,ITRDB,russ229
50.16,87.5,asia,LASI,,1497,2000,ITRDB,russ230
49.1,87.17,asia,LASI,,1542,2000,ITRDB,russ231
50.1,87.5,asia,LASI,,1418,1999,ITRDB,russ232
50.07,87.55,asia,LASI,,1554,2000,ITRDB,russ233
50.29,87.29,asia,LASI,,1550,1995,ITRDB,russ234
50.41,87.58,asia,LASI,,1555,2000,ITRDB,russ235
55,160.3,asia,LAGM,,1580,2001,ITRDB,russ236
67.49,60.01,asia,PCOB,75,1751,2000,ITRDB,russ237
69.01,83.4,asia,LASP,30,1664,2000,ITRDB,russ238
70.31,92.57,asia,LASP,350,1663,2000,ITRDB,russ239
52.29,98.58,asia,LASI,2170,1603,2013,ITRDB,russ240
52.24,98.41,asia,LASI,2020,1523,2013,ITRDB,russ241
62,132.3,asia,LAGM,180,1495,2006,ITRDB,russ242
51.02,143.35,asia,LAGM,10,1536,2004,ITRDB,russ243
63.33,69.1,asia,PISY,63,1523,2006,ITRDB,russ244
52.49,99.45,asia,LASI,2240,1423,2013,ITRDB,russ245
47.3,87.3,asia,LASI,,-359,2011,ITRDB,russ246
49.14,87.14,asia,LASI,2200,1394,2012,ITRDB,russ247
49.12,87.01,asia,LASI,2250,1483,2010,ITRDB,russ248
51.35,95.19,asia,LASI,2060,1283,2012,ITRDB,russ249
49.31,87.3,asia,LASI,2250,1483,2011,ITRDB,russ250
49.22,86.34,asia,LASI,2200,1273,2011,ITRDB,russ251
50.22,91.17,asia,LASI,2170,1573,2012,ITRDB,russ252
50.12,96.23,asia,LASI,2254,1412,2012,ITRDB,russ253
50.14,89.35,asia,LASI,2280,1447,2012,ITRDB,russ254
50.04,88.1,asia,LASI,2100,1153,2012,ITRDB,russ255
50.29,94.11,asia,LASI,2130,1413,2012,ITRDB,russ256
49.23,88.08,asia,LASI,2250,1470,2011,ITRDB,russ257
50.13,98.08,asia,LASI,2200,1345,2007,ITRDB,russ258
50.02,87.32,asia,LASI,2250,1488,2012,ITRDB,russ259
35.36,36.13,asia,CDLI,1450,1837,2001,ITRDB,syri001
35.34,36.12,asia,ABCI,1450,1795,2001,ITRDB,syri002
35.47,36.01,asia,PIBR,480,1882,2001,ITRDB,syri003
19.17,98.56,asia,TEGR,,1558,2005,ITRDB,th001
16.44,101.34,asia,PIMK,,1786,1993,ITRDB,th002
16.54,101.53,asia,PIMK,,1616,1993,ITRDB,th003
14.59,99.26,asia,PIMK,,1693,2006,ITRDB,th004
16.36,100.49,asia,PIMK,,1673,2001,ITRDB,th005
19.01,98.14,asia,PIMK,,1648,2004,ITRDB,th006
24.32,121.23,asia,CHOB,,930,2007,ITRDB,tw001
11.58,108.27,asia,FOHO,1700,1030,2008,ITRDB,viet001
21.4,104.06,asia,FOHO,,1470,2004,ITRDB,viet002
-41.35,146,australia,PHAS,2231,1776,1975,ITRDB,ausl001
-41.38,145.56,australia,ATSE,3281,1198,1975,ITRDB,ausl002
-42.4,146.33,australia,PINE,3937,1286,1974,ITRDB,ausl003
-42.46,146.04,australia,PHAS,1312,1675,1975,ITRDB,ausl005
-41.45,146.42,australia,PINE,3937,1514,1974,ITRDB,ausl007
-42.39,146.34,australia,PINE,3799,1028,1975,ITRDB,ausl009
-42.4,146.16,australia,PHAS,2625,1554,1974,ITRDB,ausl010
-41.11,148,australia,PHAS,2250,1507,1974,ITRDB,ausl019
-43.28,143.17,australia,PHAS,1020,1542,1975,ITRDB,ausl020
-41.38,145.56,australia,NOGU,3000,1732,1975,ITRDB,ausl021
-42.2,146,australia,LGFR,800,1542,1992,ITRDB,ausl022
-42.2,146,australia,LGFR,700,1058,1992,ITRDB,ausl023
-41.51,145.32,australia,LGFR,950,-1600,1991,ITRDB,ausl024
-41.09,147.53,australia,PHAS,850,1240,2007,ITRDB,ausl025
-41.12,148,australia,PHAS,750,1152,1994,ITRDB,ausl026
-41.18,147.54,australia,PHAS,750,1604,1995,ITRDB,ausl027
-41.33,145.42,australia,PHAS,525,1467,1994,ITRDB,ausl028
-41.24,145.3,australia,PHAS,540,1629,1994,ITRDB,ausl029
-42.12,146.1,australia,PHAS,800,1541,1994,ITRDB,ausl030
-43,146.16,australia,PHAS,575,1519,1995,ITRDB,ausl031
-42.36,146.2,australia,PHAS,575,1598,1994,ITRDB,ausl032
-43.15,146.42,australia,PHAS,575,1564,1996,ITRDB,ausl033
-43.09,146.36,australia,PHAS,250,1653,1998,ITRDB,ausl034
-43.06,146.12,australia,PHAS,750,1543,1999,ITRDB,ausl035
-42.09,145.31,australia,LGFR,60,1770,2009,ITRDB,ausl036w
-22.5,118.37,australia,CACO,800,1761,2011,ITRDB,ausl037
41.29,146.25,australia,ATCU,,1277,2009,ITRDB,ausl038
41.29,146.25,australia,ATCU,,1355,2009,ITRDB,ausl038w
-41.27,146.09,australia,ATSE,800,1481,2011,ITRDB,ausl039
-41.27,146.09,australia,ATSE,800,1599,2011,ITRDB,ausl039w
-42.24,146.2,australia,ATCU,1200,1028,2008,ITRDB,ausl040
-41.38,145.56,australia,ATSE,1000,948,2008,ITRDB,ausl041
41.36,146.33,australia,ATCU,,1344,2008,ITRDB,ausl042
-42.12,146.2,australia,PHAS,600,1525,2012,ITRDB,ausl043
-42.12,146.2,australia,PHAS,600,1657,2012,ITRDB,ausl043w
-43.16,146.44,australia,ATSE,,1664,2008,ITRDB,ausl044
-41.5,145.32,australia,ATSE,,954,2011,ITRDB,ausl045
-43.2,146.45,australia,ATSE,,1708,2011,ITRDB,ausl047
-43.11,146.36,australia,ATSE,,1412,2009,ITRDB,ausl048
-41.51,145.47,australia,ATCU,,1376,2004,ITRDB,ausl049
-36.07,174.15,australia,PHTR,525,1779,1975,ITRDB,newz001
-43.03,171.41,australia,NOSO,1275,1730,1979,ITRDB,newz023
-38.39,175.38,australia,PHGL,780,1550,1986,ITRDB,newz056
-38.39,175.4,australia,PHTR,640,1650,1985,ITRDB,newz057
-38.42,175.36,australia,PHTR,575,1613,1986,ITRDB,newz058
-42.23,171.48,australia,LIBI,244,1525,1992,ITRDB,newz059
-39.15,174.05,australia,LIBI,1050,1616,1990,ITRDB,newz060
-39.17,174.06,australia,LIBI,991,1625,1990,ITRDB,newz061
-40.04,175.59,australia,LIBI,838,1256,1992,ITRDB,newz062
-38.41,177.12,australia,LIBI,854,1140,1992,ITRDB,newz063
-39.38,176.06,australia,LIBI,1220,1450,1991,ITRDB,newz064
-41.16,172.36,australia,LIBI,950,1683,1991,ITRDB,newz065
-39.32,175.44,australia,LIBI,976,1431,1991,ITRDB,newz066
-40.56,172.56,australia,LIBI,1036,1490,1991,ITRDB,newz067
-39.37,176.07,australia,LIBI,1140,1585,1991,ITRDB,newz068
-39.38,176.11,australia,LIBI,1200,1473,1991,ITRDB,newz069
-42.19,172.07,australia,LIBI,672,1560,1992,ITRDB,newz070
-39.19,174.07,australia,LIBI,860,1626,1990,ITRDB,newz071
-39.14,175.26,australia,LIBI,1160,1511,1992,ITRDB,newz072
-39.14,175.26,australia,LIBI,1100,1332,1992,ITRDB,newz073
-39.14,175.26,australia,LIBI,1000,1213,1992,ITRDB,newz074
-43.04,171.17,australia,LIBI,780,1674,1992,ITRDB,newz075
-40.05,176,australia,DABI,800,1708,1995,ITRDB,newz076
-40.4,175.31,australia,HABI,650,1646,1993,ITRDB,newz077
-35.11,173.45,australia,AGAU,305,1675,1981,ITRDB,newz078
-35.16,173.44,australia,AGAU,305,1504,2002,ITRDB,newz079
-35.39,173.34,australia,AGAU,180,1628,1903,ITRDB,newz080
-35.22,173.17,australia,AGAU,468,1462,2002,ITRDB,newz081
-36.53,174.32,australia,AGAU,180,1559,1982,ITRDB,newz082
-36.12,175.26,australia,AGAU,220,1679,2002,ITRDB,newz083
-36.49,174.3,australia,AGAU,90,1483,1997,ITRDB,newz084
-36.58,174.34,australia,AGAU,300,1720,1981,ITRDB,newz085
-36.12,175.08,australia,AGAU,274,1790,1981,ITRDB,newz086
-37.55,174.55,australia,AGAU,80,1710,1996,ITRDB,newz087
-36.54,175.33,australia,AGAU,350,1269,1998,ITRDB,newz088
-36.13,175.02,australia,AGAU,650,1360,1980,ITRDB,newz089
-37.13,175.02,australia,AGAU,375,1580,1981,ITRDB,newz090
-37.36,175.52,australia,AGAU,350,1698,1996,ITRDB,newz091
-37.04,175.08,australia,AGAU,400,1770,1976,ITRDB,newz092
-36.51,174.47,australia,AGAU,21,1547,1861,ITRDB,newz093
-36.59,174.46,australia,AGAU,12,1517,1854,ITRDB,newz094
-36.51,174.46,australia,AGAU,28,1280,1497,ITRDB,newz095
-36.51,174.45,australia,AGAU,39,1791,1871,ITRDB,newz096
-36.51,174.46,australia,AGAU,28,1545,1758,ITRDB,newz097
-36.51,174.47,australia,AGAU,20,1125,1861,ITRDB,newz098
-35.52,173.55,australia,AGAU,5,1093,1660,ITRDB,newz099
-36.47,174.38,australia,AGAU,20,1711,1903,ITRDB,newz100
-36.51,174.46,australia,AGAU,23,1227,1849,ITRDB,newz101
-36.51,174.46,australia,AGAU,39,1521,1797,ITRDB,newz102
-36.51,174.46,australia,AGAU,20,952,1852,ITRDB,newz103
-36.5,174.44,australia,AGAU,32,1207,1872,ITRDB,newz104
-36.49,174.44,australia,AGAU,48,1163,1475,ITRDB,newz105
-36.51,174.46,australia,AGAU,26,911,1600,ITRDB,newz106
-36.51,174.44,australia,AGAU,25,1501,1849,ITRDB,newz107
-36.59,174.47,australia,AGAU,14,1515,1861,ITRDB,newz108
-37.23,175.5,australia,AGAU,110,1154,1846,ITRDB,newz109
-41.17,174.46,australia,AGAU,22,1454,1869,ITRDB,newz110
-41.17,174.46,australia,AGAU,22,1496,1752,ITRDB,newz111
-36.51,174.46,australia,AGAU,20,952,1088,ITRDB,newz112
-36.51,174.46,australia,AGAU,27,1566,1711,ITRDB,newz113
-36.51,174.46,australia,AGAU,40,1571,1894,ITRDB,newz114
-36.51,174.46,australia,AGAU,21,940,1907,ITRDB,newz115
-35.3,174.1,australia,AGAU,120,-11175,-9725,ITRDB,newz116
-52.34,169.1,australia,DRLO,10,1850,2013,ITRDB,newz117
60.4,-136.54,canada,PCGL,1220,1750,1975,ITRDB,cana
50.45,-120.33,canada,28),2697,1420,1965,ITRDB,cana013
50.45,-120.33,canada,PINE,2697,1590,1965,ITRDB,cana015
49.36,-119.35,canada,PINE,1998,1415,1965,ITRDB,cana018
51.07,-115.22,canada,032),4498,1460,1965,ITRDB,cana022
52.54,-118.05,canada,LES ,3999,1540,1965,ITRDB,cana026
55.2,-63.15,canada,    ,1500,1660,1976,ITRDB,cana030
51.37,-95.5,canada,PCGL,1000,1822,1988,ITRDB,cana038
53.3,-96.23,canada,PCMA,860,1819,1988,ITRDB,cana039
50.24,-91.27,canada,PCGL,1300,1813,1988,ITRDB,cana041
50.18,-89.03,canada,PCGL,1120,1834,1988,ITRDB,cana042
50.18,-89.03,canada,PCGL,1120,1843,1988,ITRDB,cana043
62.1,-119.08,canada,PCMA,620,1850,1988,ITRDB,cana044
62.1,-119.08,canada,PCMA,620,1841,1988,ITRDB,cana045
62.27,-116.08,canada,PCGL,700,1795,1988,ITRDB,cana046
61.1,-117.22,canada,PCGL,500,1829,1988,ITRDB,cana047
61.41,-120.43,canada,PCGL,375,1821,1988,ITRDB,cana048
54.12,-61.34,canada,PCGL,1500,1790,1988,ITRDB,cana049
53.29,-58.4,canada,PCGL,1500,1709,1988,ITRDB,cana050
53.29,-58.4,canada,PCGL,1500,1794,1988,ITRDB,cana051
62.27,-116.08,canada,PCGL,700,1759,1988,ITRDB,cana052
62.41,-110.58,canada,PCGL,1400,1610,1988,ITRDB,cana053
50.02,-71.29,canada,PCMA,1400,1829,1988,ITRDB,cana054
50.1,-68.1,canada,PCMA,1000,1719,1988,ITRDB,cana055
50.1,-68.1,canada,PCGL,1000,1832,1988,ITRDB,cana056
61.41,-120.43,canada,PCGL,375,1807,1988,ITRDB,cana057
62.1,-110.05,canada,PCGL,850,1818,1988,ITRDB,cana058
62.44,-111.38,canada,PCMA,1350,1853,1988,ITRDB,cana059
58.4,-93.5,canada,PCGL,50,1695,1988,ITRDB,cana060
56.14,-67.43,canada,PCMA,1000,1821,1988,ITRDB,cana061
56.14,-67.43,canada,PCMA,1000,1659,1988,ITRDB,cana062
55.17,-67.07,canada,PCGL,1200,1695,1988,ITRDB,cana063
55.17,-67.07,canada,PCMA,1200,1841,1988,ITRDB,cana064
52.02,-77.51,canada,PCMA,450,1795,1988,ITRDB,cana065
54.35,-77.34,canada,PCMA,450,1748,1988,ITRDB,cana066
54.35,-77.34,canada,PCMA,450,1743,1988,ITRDB,cana067
52.01,-82.84,canada,PCMA,200,1870,1988,ITRDB,cana068
58.4,-93.29,canada,LALA,50,1783,1988,ITRDB,cana069
60.02,-100.26,canada,PCMA,1055,1768,1988,ITRDB,cana070
55.44,-76.09,canada,PCMA,1000,1786,1988,ITRDB,cana071
57.13,-71.3,canada,PCMA,500,1743,1988,ITRDB,cana072
57.13,-71.3,canada,PCMA,500,1852,1988,ITRDB,cana073
60.17,-115.16,canada,PCGL,803,1842,1988,ITRDB,cana074
50.01,-74.27,canada,PCMA,1200,1797,1988,ITRDB,cana075
52.02,-77.51,canada,PCMA,450,1739,1988,ITRDB,cana076
55.44,-76.09,canada,PCMA,1000,1777,1988,ITRDB,cana077
57.42,-105.16,canada,PCMA,2000,1864,1988,ITRDB,cana078
53.04,-87.2,canada,PCGL,645,1802,1988,ITRDB,cana079
53.14,-77.4,canada,PCMA,450,1861,1988,ITRDB,cana080
53.14,-77.4,canada,PCMA,450,1847,1988,ITRDB,cana081
61.4,-139.4,canada,PCGL,750,1585,1983,ITRDB,cana082
60.25,-137.1,canada,PCMA,780,1756,1983,ITRDB,cana083
59.55,-136.5,canada,PCSI,780,1732,1983,ITRDB,cana084
59.05,-129.55,canada,PCGL,900,1817,1983,ITRDB,cana085
58.2,-129.55,canada,PCGL,1200,1757,1983,ITRDB,cana086
60.95,-128.5,canada,PCGL,750,1742,1983,ITRDB,cana087
58.4,-124.4,canada,PCGL,1260,1770,1983,ITRDB,cana088
58.2,-122.5,canada,PCGL,690,1817,1983,ITRDB,cana089
56.55,-130.05,canada,PCSI,459,1686,1983,ITRDB,cana090
54.54,-127.15,canada,PCGL,1200,1680,1983,ITRDB,cana091
55.3,-122.4,canada,PCGL,780,1697,1983,ITRDB,cana092
54.3,-122.3,canada,PSME,690,1773,1983,ITRDB,cana093
53.2,-120.4,canada,PCEN,1530,1652,1983,ITRDB,cana094
51.53,-121.15,canada,PSME,810,1669,1983,ITRDB,cana095
52.15,-117,canada,PCEN,2000,1608,1983,ITRDB,cana096
51.45,-116.13,canada,PCEN,2050,1634,1983,ITRDB,cana097
51.1,-116.1,canada,PCEN,1500,1686,1983,ITRDB,cana098
50.15,-121.4,canada,PIPO,200,1496,1995,ITRDB,cana10
49.31,-123.04,canada,ABAM,1000,1686,1992,ITRDB,cana107
49.31,-123.04,canada,ABAM,1000,1754,1991,ITRDB,cana108
49.32,-123.02,canada,THPL,560,1539,1992,ITRDB,cana109
49.32,-123.02,canada,THPL,700,1344,1993,ITRDB,cana110
49.25,-123.05,canada,TSME,1110,1413,1983,ITRDB,cana111
49.05,-116.45,canada,PCEN,1850,1701,1983,ITRDB,cana112
49.09,-125.14,canada,TSME,1020,1629,1983,ITRDB,cana113
49.47,-117.1,canada,PCEN,1530,1804,1983,ITRDB,cana114
65.21,-126.42,canada,PCGL,820,1409,1991,ITRDB,cana117
64.58,-127.29,canada,PCGL,680,1506,1989,ITRDB,cana119
66.43,-136.17,canada,PCGL,800,1547,1992,ITRDB,cana121
64.59,-127.34,canada,PCGL,950,1588,1989,ITRDB,cana123
64.31,-138.19,canada,PCGL,1130,1470,1992,ITRDB,cana125
45.25,-78.36,canada,PIST,500,1662,1994,ITRDB,cana127
46.43,-80.12,canada,PIST,500,1547,1994,ITRDB,cana128
51.1,-114.4,canada,PIFL,1250,1599,1992,ITRDB,cana135
49.35,-114.13,canada,PIFL,1250,1466,1992,ITRDB,cana136
49.35,-114.12,canada,PIFL,1200,1467,1992,ITRDB,cana137
48.02,-70,canada,PIST,150,1768,1995,ITRDB,cana139
53.57,-105.09,canada,PCGL,590,1871,1994,ITRDB,cana145
53.57,-105.09,canada,ABBA,575,1903,1994,ITRDB,cana146
50.49,-119.54,canada,PCEN,1550,1665,1994,ITRDB,cana147
45.24,-78.36,canada,PIST,400,950,1993,ITRDB,cana148
45.3,-78.47,canada,PIST,427,1187,1852,ITRDB,cana149
49.52,-118.51,canada,PCEN,1700,1689,1998,ITRDB,cana150
49.52,-118.51,canada,PICO,1700,1669,1998,ITRDB,cana151
49.52,-118.51,canada,ABLA,1700,1712,1998,ITRDB,cana152
67.14,-115.55,canada,PCSP,213,1428,1977,ITRDB,cana153
65.2,-126.41,canada,PCGL,725,1625,1983,ITRDB,cana154
64.02,-103.52,canada,PCGL,160,1491,1984,ITRDB,cana155
65,-127.5,canada,PCGL,1375,1626,1984,ITRDB,cana156
65,-138.2,canada,PCGL,915,1530,1992,ITRDB,cana157
58.43,-94.04,canada,PCGL,50,1650,1982,ITRDB,cana158
56.1,-76.33,canada,PCGL,50,1663,1982,ITRDB,cana159
57.3,-61.45,canada,PCGL,25,1700,1996,ITRDB,cana160
51.02,-119.03,canada,PCEN,1900,1710,1996,ITRDB,cana161
51.02,-119.03,canada,ABLA,1900,1692,1996,ITRDB,cana162
48.32,-123.28,canada,PSME,120,-366,-100,ITRDB,cana163
48.32,-123.28,canada,PSME,120,-807,-670,ITRDB,cana164
48.32,-123.28,canada,PSME,120,-1017,-830,ITRDB,cana165
48.32,-123.28,canada,PSME,120,-1745,-1360,ITRDB,cana166
48.32,-123.28,canada,PSME,120,-1863,-1530,ITRDB,cana167
53.3,-96.23,canada,PIBA,860,1896,1988,ITRDB,cana168w
55.2,-77.5,canada,PCMA,50,1352,1989,ITRDB,cana169w
51.25,-117.2,canada,div.,2000,1072,1991,ITRDB,cana170w
52.15,-117.15,canada,PCEN,2000,1665,1994,ITRDB,cana171w
68.16,-133.2,canada,PCGL,120,1175,1828,ITRDB,cana172w
68.16,-133.2,canada,PCGL,120,1466,1992,ITRDB,cana173w
50.13,-126.21,canada,ABAM,1005,1394,1999,ITRDB,cana174
50.13,-126.21,canada,CHNO,1005,1200,1999,ITRDB,cana175
